Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,account.Contract,account.PaymentMethod,account.Charges.Total,daily_bill
1,0,0,0,0,2.0,Month-to-month,Mailed check,155.8,2.6
1,0,0,0,0,45.0,Month-to-month,Credit card (automatic),4016.85,2.98
1,0,0,1,1,40.0,Month-to-month,Electronic check,3303.05,2.75
0,0,0,0,0,34.0,Month-to-month,Electronic check,3634.8,3.56
0,0,0,0,0,13.0,Month-to-month,Electronic check,1215.65,3.12
1,0,0,0,0,1.0,Month-to-month,Mailed check,20.25,0.68
0,0,0,1,1,35.0,One year,Mailed check,1383.6,1.32
0,1,0,1,1,35.0,One year,Electronic check,666.0,0.63
0,1,1,1,0,72.0,Two year,Credit card (automatic),7550.3,3.5
0,1,1,1,0,2.0,Month-to-month,Electronic check,140.1,2.34
0,0,0,0,0,12.0,Month-to-month,Bank transfer (automatic),227.45,0.63
0,1,0,1,1,69.0,Two year,Bank transfer (automatic),5388.15,2.6
0,1,1,0,0,57.0,Month-to-month,Bank transfer (automatic),5913.95,3.46
1,0,0,1,0,35.0,Month-to-month,Electronic check,2416.55,2.3
0,1,0,1,1,69.0,Two year,Bank transfer (automatic),6194.1,2.99
1,0,0,1,0,63.0,One year,Electronic check,6873.75,3.64
0,0,0,0,1,41.0,Month-to-month,Bank transfer (automatic),1841.9,1.5
0,0,0,1,1,47.0,Two year,Bank transfer (automatic),1041.8,0.74
1,1,0,1,0,72.0,One year,Bank transfer (automatic),8684.8,4.02
0,0,0,0,0,59.0,One year,Credit card (automatic),4786.1,2.7
0,0,0,1,1,18.0,Two year,Mailed check,309.25,0.57
1,0,0,1,0,25.0,Month-to-month,Bank transfer (automatic),853.0,1.14
0,1,0,1,0,40.0,One year,Electronic check,3132.75,2.61
0,1,0,0,0,2.0,Month-to-month,Electronic check,146.65,2.44
1,0,0,1,1,21.0,One year,Electronic check,1157.05,1.84
0,1,0,1,1,68.0,One year,Credit card (automatic),6770.5,3.32
0,0,1,1,0,70.0,Two year,Credit card (automatic),1462.05,0.7
0,1,0,1,1,1.0,Month-to-month,Electronic check,44.55,1.48
0,0,0,1,0,72.0,Two year,Bank transfer (automatic),6052.25,2.8
0,0,0,1,0,2.0,Month-to-month,Credit card (automatic),154.8,2.58
0,0,0,1,1,11.0,One year,Mailed check,233.9,0.71
0,0,0,1,1,56.0,Two year,Credit card (automatic),1468.9,0.87
0,0,0,0,0,36.0,Month-to-month,Bank transfer (automatic),1267.2,1.17
0,1,0,0,0,37.0,One year,Bank transfer (automatic),3358.65,3.03
1,0,0,1,0,39.0,Month-to-month,Electronic check,2184.35,1.87
0,1,0,0,1,18.0,Month-to-month,Credit card (automatic),1406.65,2.6
0,1,0,0,0,19.0,Month-to-month,Electronic check,1651.95,2.9
1,0,0,0,0,4.0,Month-to-month,Bank transfer (automatic),333.6,2.78
0,1,0,1,1,1.0,Month-to-month,Credit card (automatic),69.95,2.33
0,0,1,1,0,38.0,Month-to-month,Electronic check,3147.15,2.76
0,1,0,1,1,0.0,One year,Mailed check,,
0,1,0,1,0,56.0,One year,Electronic check,5514.95,3.28
0,0,0,0,0,30.0,One year,Credit card (automatic),2038.7,2.27
0,1,0,1,1,72.0,Two year,Credit card (automatic),6501.35,3.01
0,0,0,0,0,8.0,One year,Bank transfer (automatic),140.95,0.59
0,0,0,1,1,53.0,Two year,Bank transfer (automatic),5566.4,3.5
0,1,0,1,0,46.0,One year,Electronic check,4312.5,3.12
0,0,0,0,0,6.0,Month-to-month,Mailed check,112.75,0.63
1,0,0,1,1,8.0,Month-to-month,Electronic check,777.3,3.24
1,0,0,1,0,56.0,One year,Electronic check,5508.35,3.28
1,0,0,0,0,31.0,Month-to-month,Credit card (automatic),1994.3,2.14
0,1,1,0,0,13.0,Month-to-month,Electronic check,788.35,2.02
0,1,0,1,1,40.0,Month-to-month,Credit card (automatic),4469.1,3.72
0,0,1,1,0,59.0,One year,Electronic check,5483.9,3.1
0,0,0,1,1,50.0,One year,Mailed check,5153.5,3.44
1,0,0,1,1,2.0,Month-to-month,Mailed check,36.55,0.61
0,0,0,0,0,46.0,Two year,Mailed check,3593.8,2.6
0,0,0,0,1,18.0,Month-to-month,Electronic check,1166.7,2.16
0,0,0,0,0,35.0,Month-to-month,Mailed check,1175.85,1.12
1,1,0,0,1,1.0,Month-to-month,Mailed check,50.6,1.69
1,1,0,0,1,4.0,Month-to-month,Credit card (automatic),332.45,2.77
1,1,0,0,0,5.0,Month-to-month,Electronic check,424.15,2.83
0,0,0,1,1,69.0,Two year,Credit card (automatic),4254.1,2.06
1,1,0,1,1,17.0,Month-to-month,Electronic check,1400.85,2.75
1,0,0,0,0,1.0,Month-to-month,Bank transfer (automatic),20.2,0.67
1,1,1,1,0,24.0,Month-to-month,Electronic check,1772.25,2.46
0,1,0,0,0,1.0,Month-to-month,Electronic check,50.8,1.69
0,0,1,0,0,62.0,One year,Electronic check,4959.15,2.67
1,1,0,0,0,12.0,Month-to-month,Bank transfer (automatic),518.9,1.44
0,1,0,0,0,23.0,Month-to-month,Electronic check,473.9,0.69
0,0,0,1,1,45.0,Month-to-month,Bank transfer (automatic),2333.85,1.73
0,0,0,0,0,9.0,Month-to-month,Credit card (automatic),781.4,2.89
1,1,0,1,0,4.0,Month-to-month,Electronic check,307.4,2.56
0,1,0,0,0,24.0,Month-to-month,Electronic check,2107.15,2.93
0,0,0,1,0,71.0,Two year,Credit card (automatic),1801.9,0.85
1,1,0,0,0,2.0,Month-to-month,Electronic check,98.5,1.64
0,1,0,1,1,1.0,One year,Mailed check,18.8,0.63
1,0,0,0,0,10.0,Month-to-month,Electronic check,1060.2,3.53
0,0,0,0,0,2.0,Month-to-month,Electronic check,96.8,1.61
0,0,0,0,0,67.0,One year,Credit card (automatic),3870.0,1.93
0,0,0,1,1,7.0,One year,Electronic check,477.05,2.27
0,0,0,0,0,13.0,Month-to-month,Electronic check,995.35,2.55
0,0,0,0,0,57.0,One year,Electronic check,5468.95,3.2
0,0,1,1,0,36.0,Month-to-month,Credit card (automatic),3301.05,3.06
0,0,0,0,0,66.0,Two year,Credit card (automatic),5965.95,3.01
0,0,0,0,0,22.0,Month-to-month,Mailed check,1253.5,1.9
1,0,0,1,1,17.0,Month-to-month,Electronic check,1607.2,3.15
1,0,1,0,0,1.0,Month-to-month,Mailed check,74.45,2.48
1,0,0,1,0,11.0,Month-to-month,Electronic check,1078.9,3.27
1,0,0,1,1,2.0,Month-to-month,Bank transfer (automatic),145.4,2.42
0,0,0,0,0,3.0,Month-to-month,Electronic check,293.15,3.26
1,1,0,0,0,4.0,Month-to-month,Bank transfer (automatic),321.9,2.68
0,0,0,1,1,69.0,Two year,Bank transfer (automatic),1375.4,0.66
0,1,0,1,1,72.0,Two year,Credit card (automatic),7732.65,3.58
0,0,0,0,0,23.0,Month-to-month,Electronic check,2341.55,3.39
0,1,0,1,1,40.0,Month-to-month,Electronic check,3015.75,2.51
0,0,0,0,0,70.0,Two year,Mailed check,5991.05,2.85
0,0,1,1,0,70.0,Month-to-month,Electronic check,6470.1,3.08
0,0,0,0,0,3.0,One year,Electronic check,220.45,2.45
0,1,0,0,0,69.0,Two year,Credit card (automatic),7430.75,3.59
1,0,0,0,0,6.0,Month-to-month,Electronic check,573.3,3.18
0,1,0,0,0,72.0,Two year,Bank transfer (automatic),6632.75,3.07
0,0,0,1,0,67.0,Two year,Bank transfer (automatic),5883.85,2.93
0,1,0,0,0,44.0,One year,Mailed check,2375.4,1.8
1,0,1,1,0,40.0,One year,Credit card (automatic),4062.2,3.39
0,0,0,1,1,19.0,Two year,Bank transfer (automatic),467.7,0.82
0,1,0,0,0,70.0,Two year,Mailed check,2799.75,1.33
0,0,0,0,0,21.0,Two year,Credit card (automatic),1524.85,2.42
1,1,1,1,0,32.0,Month-to-month,Electronic check,3351.55,3.49
0,1,1,1,1,29.0,Month-to-month,Electronic check,2964.8,3.41
0,0,0,0,0,29.0,Month-to-month,Electronic check,1993.25,2.29
0,0,0,1,0,25.0,Month-to-month,Electronic check,2395.7,3.19
1,1,1,0,0,55.0,Month-to-month,Electronic check,5617.75,3.4
0,0,0,1,0,55.0,Month-to-month,Credit card (automatic),5676.65,3.44
1,0,0,0,1,2.0,Month-to-month,Bank transfer (automatic),193.8,3.23
0,0,0,0,0,2.0,Month-to-month,Bank transfer (automatic),39.85,0.66
0,0,0,1,1,19.0,Two year,Mailed check,485.9,0.85
1,1,0,0,0,62.0,One year,Electronic check,6125.4,3.29
0,1,0,0,1,19.0,Month-to-month,Electronic check,377.55,0.66
0,1,0,0,0,9.0,Month-to-month,Electronic check,661.55,2.45
0,0,0,1,1,7.0,Month-to-month,Mailed check,158.95,0.76
0,1,0,1,0,29.0,Month-to-month,Credit card (automatic),2263.4,2.6
0,1,0,1,0,29.0,Month-to-month,Mailed check,1009.25,1.16
0,1,0,0,0,1.0,Month-to-month,Mailed check,19.55,0.65
1,1,0,0,0,12.0,Month-to-month,Bank transfer (automatic),858.6,2.38
0,0,0,0,1,50.0,One year,Credit card (automatic),3478.15,2.32
0,1,0,1,1,67.0,Two year,Bank transfer (automatic),7530.8,3.75
1,0,0,1,1,33.0,Month-to-month,Credit card (automatic),2745.7,2.77
0,0,0,1,1,37.0,One year,Bank transfer (automatic),2658.8,2.4
0,0,0,1,0,64.0,Two year,Credit card (automatic),1584.8,0.83
1,1,0,0,0,1.0,Month-to-month,Electronic check,89.9,3.0
0,1,0,0,0,8.0,Month-to-month,Electronic check,572.45,2.39
1,1,0,0,0,9.0,Month-to-month,Mailed check,431.0,1.6
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.05,0.67
1,0,0,1,0,48.0,One year,Mailed check,1604.5,1.11
0,0,0,0,0,38.0,Month-to-month,Bank transfer (automatic),2522.4,2.21
0,1,0,0,1,3.0,Month-to-month,Bank transfer (automatic),50.6,0.56
0,0,0,0,0,32.0,Month-to-month,Bank transfer (automatic),601.55,0.63
0,1,0,0,0,3.0,Month-to-month,Mailed check,196.9,2.19
1,0,0,0,0,10.0,Month-to-month,Electronic check,953.45,3.18
1,0,0,0,0,1.0,Month-to-month,Mailed check,85.8,2.86
1,0,0,1,0,3.0,Month-to-month,Electronic check,292.85,3.25
0,0,0,0,0,3.0,Month-to-month,Credit card (automatic),113.95,1.27
0,0,0,1,1,56.0,Two year,Credit card (automatic),4620.4,2.75
0,1,0,0,0,9.0,Month-to-month,Mailed check,190.1,0.7
0,0,1,0,0,53.0,Month-to-month,Credit card (automatic),4003.85,2.52
0,0,0,0,0,63.0,One year,Credit card (automatic),3503.5,1.85
0,1,0,0,0,35.0,Two year,Mailed check,1924.1,1.83
1,1,0,1,1,41.0,One year,Electronic check,4213.35,3.43
0,1,0,0,0,13.0,Month-to-month,Bank transfer (automatic),331.85,0.85
0,1,0,1,1,14.0,Month-to-month,Mailed check,944.65,2.25
0,1,0,0,0,14.0,Month-to-month,Mailed check,283.75,0.68
0,0,0,1,1,51.0,Month-to-month,Electronic check,4539.35,2.97
1,0,0,0,0,1.0,Month-to-month,Electronic check,55.4,1.85
1,0,0,0,0,1.0,Month-to-month,Mailed check,69.95,2.33
0,0,0,1,0,68.0,One year,Bank transfer (automatic),3848.8,1.89
1,1,1,0,0,1.0,Month-to-month,Electronic check,88.8,2.96
0,0,0,0,0,1.0,One year,Mailed check,25.85,0.86
0,0,0,0,0,60.0,Two year,Electronic check,5941.05,3.3
1,1,1,0,0,7.0,Month-to-month,Mailed check,545.15,2.6
0,0,0,1,1,23.0,Two year,Bank transfer (automatic),478.75,0.69
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),5815.15,2.69
0,1,0,1,1,3.0,Month-to-month,Electronic check,248.4,2.76
1,1,0,0,0,5.0,Month-to-month,Bank transfer (automatic),357.75,2.38
0,0,0,1,1,6.0,Month-to-month,Mailed check,113.5,0.63
0,0,0,0,0,44.0,Month-to-month,Mailed check,2139.1,1.62
0,0,0,1,1,13.0,Two year,Bank transfer (automatic),246.7,0.63
0,1,0,1,0,47.0,One year,Bank transfer (automatic),942.95,0.67
0,1,0,1,0,3.0,Month-to-month,Credit card (automatic),94.4,1.05
0,1,1,1,0,14.0,One year,Mailed check,228.65,0.54
0,0,0,1,1,23.0,Two year,Bank transfer (automatic),1759.4,2.55
0,0,0,1,0,72.0,Two year,Bank transfer (automatic),6474.4,3.0
1,0,0,0,0,1.0,Month-to-month,Mailed check,43.95,1.46
0,0,0,0,0,66.0,Month-to-month,Bank transfer (automatic),6595.0,3.33
0,1,0,1,1,53.0,Two year,Credit card (automatic),1336.1,0.84
0,0,0,0,0,11.0,Month-to-month,Bank transfer (automatic),929.3,2.82
1,1,0,0,0,61.0,Two year,Credit card (automatic),6876.05,3.76
0,1,0,0,1,2.0,Month-to-month,Bank transfer (automatic),134.6,2.24
0,0,0,0,0,1.0,Month-to-month,Credit card (automatic),20.3,0.68
1,1,0,0,0,1.0,Month-to-month,Electronic check,35.45,1.18
1,1,0,1,1,67.0,One year,Electronic check,5918.8,2.94
0,1,0,0,0,18.0,Month-to-month,Mailed check,1387.0,2.57
0,1,0,1,0,18.0,Month-to-month,Electronic check,1691.9,3.13
1,0,0,0,0,12.0,Month-to-month,Bank transfer (automatic),947.3,2.63
1,0,1,1,0,27.0,Month-to-month,Bank transfer (automatic),2867.75,3.54
0,0,0,1,1,61.0,One year,Credit card (automatic),6018.65,3.29
0,0,0,1,0,65.0,Two year,Bank transfer (automatic),7082.85,3.63
0,0,0,0,0,41.0,Two year,Mailed check,810.3,0.66
0,1,0,1,1,19.0,Month-to-month,Credit card (automatic),910.45,1.6
1,0,0,0,0,2.0,Month-to-month,Credit card (automatic),91.1,1.52
1,1,1,1,0,2.0,Month-to-month,Mailed check,156.35,2.61
0,0,0,1,1,4.0,Month-to-month,Electronic check,82.9,0.69
0,1,0,1,1,25.0,Month-to-month,Electronic check,1296.8,1.73
1,1,0,1,1,60.0,One year,Electronic check,5453.4,3.03
1,0,0,1,0,8.0,Month-to-month,Credit card (automatic),627.4,2.61
0,1,1,1,0,72.0,Two year,Credit card (automatic),5899.85,2.73
0,1,0,0,0,5.0,Month-to-month,Mailed check,274.35,1.83
0,1,0,0,1,0.0,Two year,Mailed check,,
0,0,0,1,0,59.0,One year,Credit card (automatic),4639.45,2.62
0,0,0,1,0,68.0,Two year,Credit card (automatic),1911.5,0.94
0,1,0,1,1,54.0,Two year,Bank transfer (automatic),1230.9,0.76
0,1,0,0,0,22.0,One year,Credit card (automatic),467.15,0.71
0,0,0,1,0,49.0,Month-to-month,Credit card (automatic),2583.75,1.76
0,0,0,1,1,51.0,Month-to-month,Bank transfer (automatic),4018.55,2.63
0,0,0,1,1,19.0,Two year,Mailed check,485.9,0.85
0,0,0,0,1,2.0,Month-to-month,Credit card (automatic),188.1,3.14
0,0,0,1,1,14.0,One year,Mailed check,294.5,0.7
1,1,1,1,0,57.0,Month-to-month,Electronic check,2572.95,1.5
0,1,0,1,1,72.0,Two year,Credit card (automatic),6991.6,3.24
0,0,0,0,0,63.0,Two year,Credit card (automatic),6218.45,3.29
0,0,0,0,0,3.0,Month-to-month,Mailed check,98.5,1.09
0,0,0,0,0,4.0,Month-to-month,Mailed check,253.0,2.11
0,1,0,1,0,17.0,One year,Mailed check,1175.6,2.31
1,1,0,0,0,6.0,Month-to-month,Electronic check,489.45,2.72
1,1,0,0,0,56.0,Month-to-month,Electronic check,5124.6,3.05
1,0,0,1,1,13.0,Month-to-month,Electronic check,1222.8,3.14
1,0,0,1,0,6.0,Month-to-month,Electronic check,270.8,1.5
0,1,0,1,0,71.0,Month-to-month,Bank transfer (automatic),6669.45,3.13
0,1,0,1,0,10.0,One year,Bank transfer (automatic),189.45,0.63
0,0,1,1,1,72.0,Two year,Credit card (automatic),6425.65,2.97
0,0,0,1,0,69.0,Two year,Credit card (automatic),1718.35,0.83
1,1,0,0,0,1.0,Month-to-month,Mailed check,20.1,0.67
0,1,0,1,1,47.0,Month-to-month,Electronic check,4137.2,2.93
0,1,0,1,0,60.0,Two year,Bank transfer (automatic),1198.8,0.67
0,1,0,0,1,2.0,Month-to-month,Mailed check,48.35,0.81
1,0,0,0,0,2.0,Month-to-month,Electronic check,174.8,2.91
0,1,0,0,0,53.0,Month-to-month,Bank transfer (automatic),2546.85,1.6
0,1,0,1,1,34.0,Month-to-month,Credit card (automatic),3097.0,3.04
0,1,0,1,1,60.0,One year,Bank transfer (automatic),3928.3,2.18
0,0,1,1,0,67.0,Two year,Bank transfer (automatic),1263.05,0.63
0,0,1,0,0,55.0,One year,Electronic check,5409.75,3.28
0,1,0,1,1,53.0,Month-to-month,Electronic check,4779.45,3.01
1,1,0,0,0,5.0,One year,Mailed check,347.4,2.32
0,1,0,0,0,57.0,Month-to-month,Electronic check,3196.0,1.87
1,1,0,1,1,1.0,Month-to-month,Mailed check,45.85,1.53
0,0,0,0,0,61.0,Two year,Credit card (automatic),5175.3,2.83
0,1,1,1,1,38.0,Month-to-month,Electronic check,3741.85,3.28
0,0,0,0,0,60.0,Month-to-month,Bank transfer (automatic),6236.75,3.46
0,0,0,1,1,50.0,Two year,Bank transfer (automatic),930.9,0.62
0,0,0,1,1,9.0,Month-to-month,Mailed check,501.2,1.86
0,0,0,1,1,71.0,Two year,Credit card (automatic),1415.85,0.66
0,0,0,1,0,46.0,Two year,Credit card (automatic),3009.5,2.18
0,1,0,1,1,35.0,Month-to-month,Electronic check,3782.4,3.6
1,0,0,0,0,1.0,Month-to-month,Electronic check,71.35,2.38
0,0,0,0,0,23.0,One year,Credit card (automatic),478.1,0.69
1,0,0,0,0,1.0,Month-to-month,Credit card (automatic),100.25,3.34
0,1,1,1,0,21.0,Month-to-month,Bank transfer (automatic),1339.8,2.13
0,1,0,1,1,16.0,Month-to-month,Electronic check,313.4,0.65
0,1,0,1,0,70.0,One year,Bank transfer (automatic),3635.15,1.73
0,1,0,0,0,66.0,Two year,Bank transfer (automatic),6844.5,3.46
1,0,0,0,0,1.0,Month-to-month,Electronic check,91.7,3.06
0,1,0,0,1,14.0,Month-to-month,Mailed check,268.4,0.64
0,0,0,1,1,46.0,Two year,Bank transfer (automatic),890.35,0.65
1,1,0,0,1,49.0,One year,Bank transfer (automatic),5069.65,3.45
0,0,0,1,1,3.0,Month-to-month,Electronic check,239.45,2.66
0,1,0,1,1,34.0,Month-to-month,Mailed check,2909.95,2.85
1,1,0,1,0,68.0,Two year,Bank transfer (automatic),7611.85,3.73
1,0,0,1,1,50.0,Month-to-month,Bank transfer (automatic),4116.15,2.74
0,1,0,0,0,3.0,Month-to-month,Electronic check,61.45,0.68
0,0,0,0,0,25.0,Month-to-month,Mailed check,2088.05,2.78
0,0,1,0,0,19.0,Month-to-month,Mailed check,2007.25,3.52
0,1,0,0,0,65.0,Two year,Credit card (automatic),6631.85,3.4
1,0,0,1,1,3.0,Month-to-month,Bank transfer (automatic),264.85,2.94
0,0,0,1,0,67.0,One year,Electronic check,7511.65,3.74
0,0,0,0,0,8.0,Month-to-month,Electronic check,576.7,2.4
0,1,0,1,0,67.0,Two year,Credit card (automatic),4677.1,2.33
0,1,0,0,0,26.0,One year,Credit card (automatic),1507.0,1.93
1,1,1,1,0,57.0,Month-to-month,Bank transfer (automatic),5427.05,3.17
1,1,0,0,0,39.0,Month-to-month,Electronic check,3017.65,2.58
0,1,0,1,1,47.0,Month-to-month,Electronic check,2538.2,1.8
0,1,0,0,0,20.0,Month-to-month,Mailed check,2031.95,3.39
1,1,0,1,0,17.0,Month-to-month,Bank transfer (automatic),1214.05,2.38
0,1,0,0,0,52.0,Two year,Bank transfer (automatic),1107.2,0.71
0,1,0,1,1,0.0,Two year,Mailed check,,
0,0,0,1,0,61.0,One year,Bank transfer (automatic),5860.7,3.2
1,0,1,0,0,8.0,Month-to-month,Credit card (automatic),742.95,3.1
0,0,1,1,0,72.0,Two year,Credit card (automatic),6352.4,2.94
0,1,0,0,0,24.0,Month-to-month,Credit card (automatic),1269.6,1.76
0,1,1,0,0,4.0,Month-to-month,Electronic check,261.65,2.18
1,1,0,0,0,26.0,Month-to-month,Electronic check,2254.2,2.89
0,0,0,1,0,66.0,One year,Electronic check,5898.6,2.98
0,0,0,1,1,65.0,Two year,Bank transfer (automatic),5963.95,3.06
0,0,0,0,0,34.0,One year,Bank transfer (automatic),2727.3,2.67
0,0,0,1,1,45.0,Two year,Mailed check,3533.6,2.62
0,0,0,1,1,71.0,Two year,Credit card (automatic),7061.65,3.32
1,1,0,0,0,18.0,One year,Credit card (automatic),1425.45,2.64
0,1,0,0,0,2.0,Month-to-month,Electronic check,132.4,2.21
1,1,0,1,0,8.0,Month-to-month,Electronic check,609.9,2.54
1,0,0,1,1,3.0,Month-to-month,Mailed check,95.05,1.06
0,0,0,1,0,12.0,Two year,Electronic check,264.55,0.73
0,0,0,0,0,16.0,One year,Mailed check,296.15,0.62
0,0,1,0,0,72.0,Two year,Bank transfer (automatic),7746.7,3.59
1,0,0,0,0,1.0,Month-to-month,Electronic check,70.25,2.34
0,1,0,0,0,1.0,Month-to-month,Mailed check,20.2,0.67
1,1,1,1,0,10.0,Month-to-month,Electronic check,851.75,2.84
0,0,0,0,0,62.0,Two year,Credit card (automatic),2748.7,1.48
1,1,0,0,0,4.0,Month-to-month,Electronic check,330.05,2.75
0,1,0,0,0,53.0,One year,Bank transfer (automatic),1301.9,0.82
0,0,0,1,1,52.0,One year,Electronic check,5244.45,3.36
1,1,1,0,0,19.0,Month-to-month,Electronic check,1775.8,3.12
0,1,0,0,1,18.0,Month-to-month,Credit card (automatic),747.2,1.38
0,1,1,1,0,51.0,Month-to-month,Credit card (automatic),1459.35,0.95
0,1,1,0,0,6.0,Month-to-month,Credit card (automatic),276.5,1.54
0,1,1,0,0,72.0,Two year,Bank transfer (automatic),7845.8,3.63
0,1,0,1,1,72.0,Two year,Bank transfer (automatic),8337.45,3.86
1,1,0,1,1,71.0,Two year,Bank transfer (automatic),7723.7,3.63
0,1,1,0,0,57.0,Two year,Bank transfer (automatic),4438.2,2.6
0,1,0,1,0,58.0,Two year,Electronic check,4890.5,2.81
0,0,0,1,1,71.0,Two year,Bank transfer (automatic),1813.35,0.85
0,0,0,1,1,72.0,Two year,Credit card (automatic),5893.9,2.73
0,1,0,0,0,17.0,Two year,Mailed check,343.45,0.67
1,1,1,0,0,39.0,Month-to-month,Bank transfer (automatic),3759.05,3.21
0,0,0,1,1,8.0,Month-to-month,Bank transfer (automatic),401.5,1.67
0,0,0,0,0,68.0,Two year,Credit card (automatic),1441.65,0.71
0,1,0,1,1,28.0,One year,Credit card (automatic),1682.05,2.0
1,0,0,0,0,1.0,Month-to-month,Mailed check,75.05,2.5
0,0,0,0,0,2.0,Month-to-month,Mailed check,74.2,1.24
0,1,0,1,1,71.0,Two year,Mailed check,1378.45,0.65
0,1,1,0,0,30.0,Two year,Credit card (automatic),2093.9,2.33
0,1,0,1,1,34.0,One year,Credit card (automatic),678.8,0.67
0,1,0,0,1,32.0,One year,Credit card (automatic),2633.3,2.74
0,1,0,1,1,6.0,Two year,Mailed check,153.3,0.85
0,0,0,1,0,45.0,Two year,Mailed check,1121.05,0.83
1,0,0,0,0,37.0,Month-to-month,Credit card (automatic),973.55,0.88
0,1,1,0,0,11.0,Month-to-month,Electronic check,1183.05,3.58
0,1,1,0,0,2.0,Month-to-month,Mailed check,154.3,2.57
1,0,1,1,0,1.0,Month-to-month,Mailed check,76.4,2.55
0,0,0,1,1,23.0,Two year,Mailed check,813.45,1.18
0,0,0,0,0,29.0,Month-to-month,Electronic check,1912.15,2.2
0,1,0,1,1,68.0,One year,Bank transfer (automatic),5696.6,2.79
0,1,0,1,0,17.0,Month-to-month,Mailed check,592.75,1.16
0,1,0,0,0,69.0,Two year,Bank transfer (automatic),1447.9,0.7
0,1,1,1,0,59.0,Two year,Credit card (automatic),3886.85,2.2
0,1,0,0,1,1.0,Month-to-month,Mailed check,19.2,0.64
0,1,0,1,0,32.0,Month-to-month,Credit card (automatic),3145.9,3.28
0,1,1,1,0,29.0,Month-to-month,Electronic check,2414.55,2.78
1,1,0,1,0,59.0,One year,Electronic check,5084.65,2.87
0,1,0,1,1,28.0,One year,Mailed check,1386.8,1.65
1,1,0,0,0,15.0,Month-to-month,Mailed check,1130.85,2.51
0,1,0,0,0,50.0,Month-to-month,Credit card (automatic),4747.5,3.16
1,0,1,0,0,5.0,Month-to-month,Electronic check,198.0,1.32
0,0,0,1,0,14.0,Month-to-month,Electronic check,1122.4,2.67
0,0,0,0,0,20.0,Month-to-month,Bank transfer (automatic),413.0,0.69
0,1,0,0,0,3.0,Month-to-month,Electronic check,266.8,2.96
1,1,1,0,0,35.0,Month-to-month,Electronic check,3474.05,3.31
1,1,1,1,0,6.0,Month-to-month,Electronic check,573.75,3.19
0,1,1,0,0,14.0,Month-to-month,Electronic check,1273.3,3.03
0,1,0,0,0,23.0,Month-to-month,Credit card (automatic),2085.45,3.02
0,1,0,1,1,71.0,One year,Bank transfer (automatic),7288.4,3.42
1,1,0,1,1,28.0,One year,Electronic check,2847.4,3.39
0,0,0,1,0,64.0,One year,Mailed check,6314.35,3.29
1,0,0,0,0,3.0,Month-to-month,Electronic check,155.35,1.73
1,0,0,0,0,34.0,Month-to-month,Mailed check,3587.25,3.52
1,0,0,0,0,1.0,Month-to-month,Bank transfer (automatic),49.95,1.66
1,0,1,0,0,33.0,Month-to-month,Electronic check,3655.45,3.69
0,1,0,1,1,69.0,Two year,Bank transfer (automatic),1796.55,0.87
0,1,0,0,0,12.0,Month-to-month,Electronic check,1173.55,3.26
0,1,1,1,0,72.0,One year,Credit card (automatic),7133.1,3.3
0,1,1,1,0,36.0,One year,Credit card (automatic),1992.85,1.85
0,1,0,0,0,68.0,One year,Credit card (automatic),5023.0,2.46
0,1,0,0,0,4.0,Month-to-month,Electronic check,55.7,0.46
0,1,0,1,0,8.0,Month-to-month,Bank transfer (automatic),393.45,1.64
1,0,1,1,0,18.0,Month-to-month,Electronic check,810.7,1.5
0,1,0,1,1,29.0,Month-to-month,Credit card (automatic),2211.8,2.54
1,0,0,1,0,28.0,Month-to-month,Mailed check,2602.9,3.1
0,0,1,0,0,59.0,One year,Electronic check,5890.0,3.33
0,0,1,0,0,16.0,Month-to-month,Electronic check,889.0,1.85
1,0,0,1,1,67.0,One year,Credit card (automatic),6341.45,3.15
0,1,0,0,0,40.0,Month-to-month,Mailed check,4108.15,3.42
0,0,0,1,1,9.0,Two year,Mailed check,210.65,0.78
0,0,0,0,0,8.0,One year,Bank transfer (automatic),447.75,1.87
0,0,0,1,1,58.0,Two year,Mailed check,1158.85,0.67
0,1,0,1,1,71.0,Two year,Electronic check,7405.5,3.48
0,0,0,0,0,5.0,Month-to-month,Mailed check,109.6,0.73
0,0,0,0,0,17.0,Month-to-month,Electronic check,1329.15,2.61
0,1,0,1,1,30.0,Month-to-month,Electronic check,2509.95,2.79
0,0,0,0,0,3.0,Month-to-month,Electronic check,257.6,2.86
0,1,0,1,1,13.0,One year,Bank transfer (automatic),343.6,0.88
1,1,1,0,0,16.0,Month-to-month,Electronic check,1281.0,2.67
0,1,0,1,1,30.0,Two year,Mailed check,711.9,0.79
